date,city,lat,long,pop,shop,brand,container,capacity,price,quantity,price_ml,profit,profit_per_capita
2012-02-29,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can-330ml,330.0,0.67,17989.0,0.0020303030303030303,12052.630000000001,0.08979824018954098
2012-02-29,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can-330ml,330.0,0.22,47555.0,0.0006666666666666666,10462.1,0.07794798053926792
2012-02-29,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic-1.5lt,1500.0,0.55,39745.0,0.00036666666666666667,21859.75,0.1330882800608828
2012-02-29,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can-330ml,330.0,0.36,30933.0,0.001090909090909091,11135.88,0.01656804487227173
2012-02-29,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.38,38461.0,0.00025333333333333333,14615.18,0.04217920820081847
2012-02-29,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic-1.5lt,1500.0,2.03,14801.0,0.0013533333333333331,30046.03,0.08671242878828982
2012-02-29,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can-330ml,330.0,0.84,6111.0,0.002545454545454545,5133.24,0.03732179729533226
2012-02-29,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass-500ml,500.0,1.29,6763.0,0.0025800000000000003,8724.27,0.012980033624447652
2012-02-29,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass-500ml,500.0,1.3,8324.0,0.0026,10821.2,0.01609986163391011
2012-02-29,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic-1.5lt,1500.0,3.23,6687.0,0.0021533333333333335,21599.01,0.032135167303944175
2012-02-29,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can-330ml,330.0,0.39,21239.0,0.0011818181818181819,8283.210000000001,0.012323821284572926
2012-02-29,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can-330ml,330.0,0.37,22035.0,0.0011212121212121212,8152.95,0.012130019490277179
2012-02-29,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can-330ml,330.0,0.74,8187.0,0.0022424242424242424,6058.38,0.009013702706321694
2012-02-29,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic-1.5lt,1500.0,1.12,21164.0,0.0007466666666666667,23703.680000000004,0.17660450457833843
2012-02-29,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass-500ml,500.0,1.29,14052.0,0.0025800000000000003,18127.08,0.1103627397260274
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass-500ml,500.0,1.33,12248.0,0.00266,16289.84,0.02423614479341794
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,2.87,10955.0,0.0019133333333333335,31440.850000000002,0.04677792986475831
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can-330ml,330.0,0.89,9656.0,0.002696969696969697,8593.84,0.01278597890289081
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.65,14881.0,0.0017666666666666666,39434.65,0.05867116480442772
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic-1.5lt,1500.0,1.58,25940.0,0.0010533333333333334,40985.200000000004,0.060978084596729806
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can-330ml,330.0,0.26,59678.0,0.0007878787878787879,15516.28,0.023085236486989125
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass-500ml,500.0,0.65,30816.0,0.0013,20030.4,0.02980137770966926
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,1.81,14927.0,0.0012066666666666667,27017.87,0.040197387410173625
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can-330ml,330.0,0.59,18032.0,0.0017878787878787877,10638.88,0.01582860458542246
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass-500ml,500.0,1.18,14321.0,0.0023599999999999997,16898.78,0.12590452916502134
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,2.72,11422.0,0.0018133333333333335,31067.840000000004,0.23147125220721362
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can-330ml,330.0,0.65,20461.0,0.00196969696969697,13299.65,0.0990891751540393
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,glass-500ml,500.0,1.32,14333.0,0.00264,18919.56,0.140960370737377
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic-1.5lt,1500.0,2.73,15019.0,0.00182,41001.87,0.30548484193743064
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,glass-500ml,500.0,0.79,37443.0,0.00158,29579.97,0.2203858619122479
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.43,28770.0,0.0009533333333333333,41141.1,0.3065221764429775
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,can-330ml,330.0,0.5,37527.0,0.0015151515151515152,18763.5,0.139797644148742
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,glass-500ml,500.0,0.59,45858.0,0.0011799999999999998,27056.219999999998,0.20158263733152532
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.97,30527.0,0.0006466666666666667,29611.19,0.22061846683405478
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can-330ml,330.0,0.27,65904.0,0.0008181818181818183,17794.08,0.13257497075674832
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass-500ml,500.0,0.8,24792.0,0.0016,19833.600000000002,0.14777043488626798
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,2.85,7657.0,0.0019,21822.45,0.16258838167472564
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can-330ml,330.0,0.39,34868.0,0.0011818181818181819,13598.52,0.10131590907397611
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,glass-500ml,500.0,1.52,13455.0,0.00304,20451.6,0.12451506849315068
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,2.54,15703.0,0.0016933333333333334,39885.62,0.24283482496194828
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,can-330ml,330.0,0.9,15900.0,0.0027272727272727275,14310.0,0.08712328767123288
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass-500ml,500.0,1.41,20640.0,0.00282,29102.399999999998,0.1771835616438356
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,plastic-1.5lt,1500.0,2.47,21964.0,0.0016466666666666667,54251.08,0.3302957686453577
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,can-330ml,330.0,0.73,31895.0,0.002212121212121212,23283.35,0.14175555555555555
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,glass-500ml,500.0,0.73,44807.0,0.00146,32709.11,0.19914222222222222
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,orange-power,plastic-1.5lt,1500.0,1.84,30099.0,0.0012266666666666667,55382.16,0.337182100456621
2012-03-31,Patra,,21.73444,164250.0,shop_6,orange-power,can-330ml,330.0,0.43,58697.0,0.001303030303030303,25239.71,0.15366642313546422
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,glass-500ml,500.0,0.63,47949.0,0.00126,30207.87,0.18391397260273973
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,can-330ml,330.0,0.27,83074.0,0.0008181818181818183,22429.980000000003,0.13656000000000001
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,plastic-1.5lt,1500.0,1.77,24045.0,0.00118,42559.65,0.2591150684931507
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,can-330ml,330.0,0.67,21266.0,0.0020303030303030303,14248.220000000001,0.08674715372907155
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,glass-500ml,500.0,1.6,9557.0,0.0032,15291.2,0.04413019261072086
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,plastic-1.5lt,1500.0,3.46,8949.0,0.0023066666666666665,30963.54,0.08936035001240974
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,kinder-cola,can-330ml,330.0,0.79,16093.0,0.002393939393939394,12713.470000000001,0.0366908993310284
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,glass-500ml,500.0,1.06,29188.0,0.00212,30939.280000000002,0.08929033598651669
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,can-330ml,330.0,0.72,22784.0,0.002181818181818182,16404.48,0.047343103358710774
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,glass-500ml,500.0,0.7,54080.0,0.0014,37856.0,0.10925189464995873
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,can-330ml,330.0,0.3,61832.0,0.0009090909090909091,18549.6,0.05353389013627627
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,glass-500ml,500.0,0.53,59663.0,0.00106,31621.390000000003,0.09125889605254804
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,plastic-1.5lt,1500.0,0.6,50316.0,0.00039999999999999996,30189.6,0.08712676983105436
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,gazoza,can-330ml,330.0,0.29,61129.0,0.0008787878787878787,17727.41,0.05116106111941634
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,plastic-1.5lt,1500.0,2.34,13874.0,0.00156,32465.159999999996,0.09369400465220978
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,can-330ml,330.0,0.51,24110.0,0.0015454545454545454,12296.1,0.035486375259017267
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,glass-500ml,500.0,1.24,10319.0,0.00248,12795.56,0.019037329088122834
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,plastic-1.5lt,1500.0,3.67,5045.0,0.0024466666666666664,18515.15,0.027546977519229913
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,kinder-cola,can-330ml,330.0,0.8,10386.0,0.0024242424242424242,8308.800000000001,0.012361894276404864
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,plastic-1.5lt,1500.0,0.85,19424.0,0.0005666666666666666,16510.399999999998,0.024564295597577845
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,glass-500ml,500.0,0.57,33568.0,0.00114,19133.76,0.028467350066207427
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,plastic-1.5lt,1500.0,1.3,21788.0,0.0008666666666666667,28324.4,0.04214125243628465
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,glass-500ml,500.0,0.61,27346.0,0.00122,16681.06,0.024818204811569194
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,plastic-1.5lt,1500.0,0.45,33115.0,0.00030000000000000003,14901.75,0.022170934194277892
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,gazoza,can-330ml,330.0,0.29,38321.0,0.0008787878787878787,11113.089999999998,0.016534137741210774
2012-03-31,Athens,,,672130.0,shop_3,lemon-boost,plastic-1.5lt,1500.0,1.46,13739.0,0.0009733333333333333,20058.94,0.02984383973338491
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,can-330ml,330.0,0.52,17351.0,0.0015757575757575758,9022.52,0.013423772186928125
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass-500ml,500.0,1.37,8959.0,0.0027400000000000002,12273.830000000002,0.08923825796132036
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can-330ml,330.0,0.8,13943.0,0.0024242424242424242,11154.400000000001,0.08109931656245457
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass-500ml,500.0,1.12,16023.0,0.0022400000000000002,17945.760000000002,0.13047666133488442
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can-330ml,330.0,0.6,19785.0,0.0018181818181818182,11871.0,0.08630943725461684
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass-500ml,500.0,0.89,23900.0,0.0017800000000000001,21271.0,0.15465319179874945
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic-1.5lt,1500.0,1.43,17776.0,0.0009533333333333333,25419.68,0.18481663516068053
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can-330ml,330.0,0.51,25242.0,0.0015454545454545454,12873.42,0.09359764432165188
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass-500ml,500.0,0.4,55401.0,0.0008,22160.4,0.1611196742765741
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic-1.5lt,1500.0,0.54,34972.0,0.00036,18884.88,0.13730463865057438
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can-330ml,330.0,0.31,38927.0,0.0009393939393939394,12067.37,0.08773716736949251
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass-500ml,500.0,1.17,7708.0,0.00234,9018.359999999999,0.06556899810964083
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic-1.5lt,1500.0,1.75,12816.0,0.0011666666666666668,22428.0,0.1630652900974262
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can-330ml,330.0,0.58,19137.0,0.0017575757575757575,11099.46,0.08069986912898065
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,gazoza,plastic-1.5lt,1500.0,1.03,37979.0,0.0006866666666666667,39118.37,0.23816359208523594
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,orange-power,plastic-1.5lt,1500.0,2.2,15560.0,0.0014666666666666667,34232.0,0.09879308055941957
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass-500ml,500.0,0.95,24821.0,0.0019,23579.949999999997,0.03508242453096871
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can-330ml,330.0,0.71,18762.0,0.0021515151515151512,13321.019999999999,0.019819112374094294
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,adult-cola,plastic-1.5lt,1500.0,2.55,21970.0,0.0017,56023.49999999999,0.16168304944848802
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic-1.5lt,1500.0,0.93,31097.0,0.00062,28920.210000000003,0.04302770297412703
2012-03-31,Thessaloniki,40.643609999999995,22.93086,346502.0,shop_4,lemon-boost,glass-500ml,500.0,1.22,12744.0,0.00244,15547.68,0.04487039035849721
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass-500ml,500.0,0.61,42741.0,0.00122,26072.01,0.03879012988558761
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,can-330ml,330.0,0.77,13152.0,0.0023333333333333335,10127.04,0.01506708523648699
2012-03-31,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can-330ml,330.0,0.67,22329.0,0.0020303030303030303,14960.43,0.11146283313092781
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,orange-power,can-330ml,330.0,0.28,38019.0,0.0008484848484848486,10645.320000000002,0.015838186065195724
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,lemon-boost,glass-500ml,500.0,0.72,20219.0,0.0014399999999999999,14557.68,0.02165902429589514
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass-500ml,500.0,0.73,22825.0,0.00146,16662.25,0.024790219154032702
2012-03-31,Patra,38.244440000000004,21.73444,164250.0,shop_6,lemon-boost,glass-500ml,500.0,0.91,28679.0,0.00182,26097.89,0.15889126331811262
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic-1.5lt,1500.0,1.95,15872.0,0.0013,30950.399999999998,0.2250283553875236
2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can-330ml,330.0,0.2,67246.0,0.0006060606060606061,13449.2,0.020009819528960172
2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic-1.5lt,1500.0,3.67,6391.0,0.0024466666666666664,23454.97,0.1705319906936164
2012-03-31,Athens,37.96245,23.687079999999998,672130.0,shop_3,adult-cola,glass-500ml,500.0,1.06,16239.0,0.00212,17213.34,0.02561013494413283
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass-500ml,500.0,1.31,12234.0,0.00262,16026.54,0.02384440510020383
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic-1.5lt,1500.0,3.53,9002.0,0.002353333333333333,31777.059999999998,0.047278145596833944
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass-500ml,500.0,1.2,19742.0,0.0024,23690.399999999998,0.03524675286030976
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic-1.5lt,1500.0,2.24,18652.0,0.0014933333333333335,41780.48,0.06216130808028209
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can-330ml,330.0,0.75,20679.0,0.0022727272727272726,15509.25,0.023074777200839124
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass-500ml,500.0,0.66,48207.0,0.00132,31816.620000000003,0.047337003258298246
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic-1.5lt,1500.0,1.87,19557.0,0.0012466666666666668,36571.590000000004,0.05441148289765373
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can-330ml,330.0,0.42,47608.0,0.0012727272727272726,19995.36,0.029749244937735262
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass-500ml,500.0,0.5,52986.0,0.001,26493.0,0.03941648193057891
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic-1.5lt,1500.0,1.13,27350.0,0.0007533333333333333,30905.499999999996,0.04598143216342076
2012-04-30,Athens,,23.71622,672130.0,shop_1,gazoza,can-330ml,330.0,0.27,54223.0,0.0008181818181818183,14640.210000000001,0.02178181304211983
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass-500ml,500.0,0.93,19119.0,0.00186,17780.670000000002,0.02645421272670466
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic-1.5lt,1500.0,1.27,17780.0,0.0008466666666666667,22580.6,0.03359558418758276
2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can-330ml,330.0,0.22,51198.0,0.0006666666666666666,11263.56,0.0167580081234285
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,glass-500ml,500.0,1.11,19344.0,0.00222,21471.84,0.1599761583680403
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,plastic-1.5lt,1500.0,3.3,11857.0,0.0021999999999999997,39128.1,0.2915242998383239
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,kinder-cola,can-330ml,330.0,0.66,22812.0,0.002,15055.92,0.11217428232962547
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,plastic-1.5lt,1500.0,2.77,15893.0,0.0018466666666666666,44023.61,0.3279983459867828
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,adult-cola,can-330ml,330.0,0.66,34570.0,0.002,22816.2,0.16999232597471298
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,glass-500ml,500.0,0.71,47998.0,0.0014199999999999998,34078.58,0.2539028006467043
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,orange-power,plastic-1.5lt,1500.0,1.97,20046.0,0.0013133333333333332,39490.62,0.2942252587189593
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,glass-500ml,500.0,0.66,34618.0,0.00132,22847.88,0.1702283581311141
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,plastic-1.5lt,1500.0,0.93,37551.0,0.00062,34922.43,0.26018991349957904
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,gazoza,can-330ml,330.0,0.34,53114.0,0.0010303030303030305,18058.760000000002,0.13454697174021563
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,glass-500ml,500.0,0.85,30300.0,0.0017,25755.0,0.19188788472570947
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,plastic-1.5lt,1500.0,2.26,16953.0,0.0015066666666666666,38313.78,0.2854572005453773
2012-04-30,Irakleion,35.327870000000004,25.14341,134219.0,shop_2,lemon-boost,can-330ml,330.0,0.6,20697.0,0.0018181818181818182,12418.199999999999,0.09252192312563794
2012-04-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,glass-500ml,500.0,0.93,32238.0,0.00186,29981.34,0.18253479452054794
2012-04-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,kinder-cola,plastic-1.5lt,1500.0,3.14,17162.0,0.0020933333333333333,53888.68,0.3280893759512938
2012-04-30,Patra,38.244440000000004,21.73444,164250.0,shop_6,adult-cola,glass-500ml,500.0,1.28,26348.0,0.00256,33725.44,0.20532992389649926
