ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,city,real_values,forecast,error
2017-02-28,498946.2368936329,292301.02252285095,316187.5712736947,498946.2368936329,498946.2368936329,-195453.2634445192,-195453.2634445192,-195453.2634445192,-195453.2634445192,-195453.2634445192,-195453.2634445192,0.0,0.0,0.0,303492.9734491137,Thessaloniki,285811.67000000004,,12694.597824580967
2017-03-31,499789.6109510927,435891.2865952124,458947.4303310134,499789.6109510927,499789.6109510927,-52029.27569086074,-52029.27569086074,-52029.27569086074,-52029.27569086074,-52029.27569086074,-52029.27569086074,0.0,0.0,0.0,447760.3352602319,Thessaloniki,436810.99,,11187.095070781477
2017-04-30,500605.7793937956,512232.74772879516,536064.3805833082,500605.7793937956,500605.7793937956,23365.2391632636,23365.2391632636,23365.2391632636,23365.2391632636,23365.2391632636,23365.2391632636,0.0,0.0,0.0,523971.0185570592,Thessaloniki,525913.0199999999,,12093.362026249
2017-05-31,501449.15345125535,577039.1168599786,600520.4281498707,501449.15345125535,501449.15345125535,88016.75916726104,88016.75916726104,88016.75916726104,88016.75916726104,88016.75916726104,88016.75916726104,0.0,0.0,0.0,589465.9126185164,Thessaloniki,599069.7,,11054.515531354351
2017-06-30,502265.32189395826,619925.0300697344,642816.6633656922,502265.32189395826,502265.32189395826,129562.27060338965,129562.27060338965,129562.27060338965,129562.27060338965,129562.27060338965,129562.27060338965,0.0,0.0,0.0,631827.5924973479,Thessaloniki,654214.75,,10989.070868344395
2017-07-31,503108.695951418,703220.3909427783,727270.2859077295,503108.695951418,503108.695951418,212121.33514455802,212121.33514455802,212121.33514455802,212121.33514455802,212121.33514455802,212121.33514455802,0.0,0.0,0.0,715230.031095976,Thessaloniki,730569.2,,12040.254811753519
2017-08-31,503952.07000887766,610728.6635769077,633983.2375914213,503952.07000887766,503952.07000887766,118515.8017904015,118515.8017904015,118515.8017904015,118515.8017904015,118515.8017904015,118515.8017904015,0.0,0.0,0.0,622467.8717992791,Thessaloniki,624376.2499999999,,11515.365792142227
2017-09-30,504768.2384515806,499614.3831812038,521830.0983934439,504768.23845158063,504768.23845158063,6297.138505061291,6297.138505061291,6297.138505061291,6297.138505061291,6297.138505061291,6297.138505061291,0.0,0.0,0.0,511065.37695664185,Thessaloniki,501629.25999999995,,10764.721436802065
2017-10-31,505611.61250904034,423480.875363306,447460.96357005875,505611.61250904034,505611.61250904034,-70905.19136608754,-70905.19136608754,-70905.19136608754,-70905.19136608754,-70905.19136608754,-70905.19136608754,0.0,0.0,0.0,434706.4211429528,Thessaloniki,441794.04999999993,,12754.542427105946
2017-11-30,506427.78095174325,372098.93476965354,396021.4133163737,506427.78095174325,506427.78095174325,-122659.65882802026,-122659.65882802026,-122659.65882802026,-122659.65882802026,-122659.65882802026,-122659.65882802026,0.0,0.0,0.0,383768.122123723,Thessaloniki,365166.87,,12253.291192650737
2017-12-31,507271.155009203,462734.18320402456,484488.29990632675,507271.155009203,507271.155009203,-33768.76758665771,-33768.76758665771,-33768.76758665771,-33768.76758665771,-33768.76758665771,-33768.76758665771,0.0,0.0,0.0,473502.3874225453,Thessaloniki,474749.27,,10985.91248378146
2018-01-01,507298.3606239597,446446.07834084117,470411.1491037644,507298.3606239597,507298.3606239597,-49272.8491328595,-49272.8491328595,-49272.8491328595,-49272.8491328595,-49272.8491328595,-49272.8491328595,0.0,0.0,0.0,458025.5114911002,Thessaloniki,,458025.5114911002,12385.637612664199
2018-02-01,508141.73468141945,364289.532029602,388084.07606495306,508139.70668292016,508145.9236194938,-132071.6823422605,-132071.6823422605,-132071.6823422605,-132071.6823422605,-132071.6823422605,-132071.6823422605,0.0,0.0,0.0,376070.05233915895,Thessaloniki,,376070.05233915895,12014.023725794104
2018-03-01,508903.4918946089,306049.8018523081,330328.009585981,508887.19859591837,508922.8009326429,-190135.5626831075,-190135.5626831075,-190135.5626831075,-190135.5626831075,-190135.5626831075,-190135.5626831075,0.0,0.0,0.0,318767.9292115014,Thessaloniki,,318767.9292115014,11560.080374479643
2018-04-01,509746.8659520686,459773.6565211757,483867.93346855615,509707.2556544524,509788.9007759879,-37874.871402727855,-37874.871402727855,-37874.871402727855,-37874.871402727855,-37874.871402727855,-37874.871402727855,0.0,0.0,0.0,471871.99454934074,Thessaloniki,,471871.99454934074,11995.938919215405
2018-05-01,510563.03439477144,530275.4242611766,552805.1298190972,510497.1585618871,510632.02986520843,30899.458722208,30899.458722208,30899.458722208,30899.458722208,30899.458722208,30899.458722208,0.0,0.0,0.0,541462.4931169795,Thessaloniki,,541462.4931169795,11342.636702117743
2018-06-01,511406.4084522312,591001.7768776596,613233.8716394429,511309.06308116775,511514.0066730048,90560.10645927482,90560.10645927482,90560.10645927482,90560.10645927482,90560.10645927482,90560.10645927482,0.0,0.0,0.0,601966.514911506,Thessaloniki,,601966.514911506,11267.356727936887
2018-07-01,512222.5768949341,600175.3704572723,624054.3035410577,512091.4334914566,512368.0331447839,99983.59031518166,99983.59031518166,99983.59031518166,99983.59031518166,99983.59031518166,99983.59031518166,0.0,0.0,0.0,612206.1672101158,Thessaloniki,,612206.1672101158,11848.136330941925
2018-08-01,513065.9509523939,714695.9055482988,738390.4748321744,512889.97258435405,513251.0006665286,213404.5223448383,213404.5223448383,213404.5223448383,213404.5223448383,213404.5223448383,213404.5223448383,0.0,0.0,0.0,726470.4732972322,Thessaloniki,,726470.4732972322,11920.001534942188
2018-09-01,513909.3250098536,629609.4532072828,652946.1157013105,513682.36429091834,514141.20457700937,126885.77721178374,126885.77721178374,126885.77721178374,126885.77721178374,126885.77721178374,126885.77721178374,0.0,0.0,0.0,640795.1022216373,Thessaloniki,,640795.1022216373,12151.013479673187
2018-10-01,514725.49345255655,531748.3361203683,554633.8037058122,514455.2039936822,515004.4714027546,28473.586628715155,28473.586628715155,28473.586628715155,28473.586628715155,28473.586628715155,28473.586628715155,0.0,0.0,0.0,543199.0800812717,Thessaloniki,,543199.0800812717,11434.723624540493
2018-11-01,515568.86751001625,415932.72930540476,438496.1519593362,515254.20105310314,515898.22791953664,-88282.05881204447,-88282.05881204447,-88282.05881204447,-88282.05881204447,-88282.05881204447,-88282.05881204447,0.0,0.0,0.0,427286.80869797175,Thessaloniki,,427286.80869797175,11209.34326136444
2018-12-01,516385.0359527192,383433.1737779025,406424.72807513503,516010.5043442691,516773.5972840803,-121901.1330708849,-121901.1330708849,-121901.1330708849,-121901.1330708849,-121901.1330708849,-121901.1330708849,0.0,0.0,0.0,394483.9028818343,Thessaloniki,,394483.9028818343,11940.825193300727
